screen_name,favorite_count,retweet_count,followers_count
hrbrmstr,11,2,10331
hrbrmstr,18,2,10331
hrbrmstr,4,1,10331
hrbrmstr,1,1,10331
hrbrmstr,6,7,10331
hrbrmstr,13,7,10331
hrbrmstr,3,1,10331
hrbrmstr,2,2,10331
hrbrmstr,28,13,10331
hrbrmstr,22,4,10331
hrbrmstr,2,0,10331
hrbrmstr,2,1,10331
hrbrmstr,8,0,10331
hrbrmstr,31,6,10331
hrbrmstr,2,1,10331
hrbrmstr,8,1,10331
hrbrmstr,1,0,10331
hrbrmstr,6,0,10331
hrbrmstr,22,4,10331
hrbrmstr,23,6,10331
hrbrmstr,3,0,10331
hrbrmstr,0,0,10331
hrbrmstr,10,2,10331
hrbrmstr,0,2,10331
hrbrmstr,2,1,10331
hrbrmstr,4,1,10331
hrbrmstr,15,3,10331
hrbrmstr,25,8,10331
hrbrmstr,19,5,10331
hrbrmstr,5,0,10331
hrbrmstr,22,5,10331
hrbrmstr,33,13,10331
hrbrmstr,124,15,10331
hrbrmstr,49,16,10331
hrbrmstr,17,2,10331
hrbrmstr,3,0,10331
hrbrmstr,0,0,10331
hrbrmstr,3,0,10331
hrbrmstr,1,0,10331
hrbrmstr,10,2,10331
hrbrmstr,9,8,10331
hrbrmstr,61,16,10331
hrbrmstr,3,2,10331
hrbrmstr,17,4,10331
hrbrmstr,2,1,10331
hrbrmstr,1,1,10331
hrbrmstr,0,0,10331
hrbrmstr,3,3,10331
hrbrmstr,72,19,10331
hrbrmstr,6,4,10331
hrbrmstr,9,6,10331
hrbrmstr,3,1,10331
hrbrmstr,13,5,10331
hrbrmstr,14,3,10331
hrbrmstr,3,0,10331
hrbrmstr,4,5,10331
hrbrmstr,2,0,10331
hrbrmstr,16,13,10331
hrbrmstr,14,3,10331
hrbrmstr,5,0,10331
hrbrmstr,4,1,10331
hrbrmstr,3,1,10331
hrbrmstr,12,2,10331
hrbrmstr,11,3,10331
hrbrmstr,16,17,10331
hrbrmstr,7,5,10331
hrbrmstr,9,1,10331
hrbrmstr,38,17,10331
hrbrmstr,0,1,10331
hrbrmstr,2,0,10331
hrbrmstr,10,2,10331
hrbrmstr,6,2,10331
hrbrmstr,8,2,10331
hrbrmstr,0,0,10331
hrbrmstr,10,1,10331
hrbrmstr,2,1,10331
hrbrmstr,22,8,10331
hrbrmstr,13,3,10331
hrbrmstr,17,0,10331
hrbrmstr,13,4,10331
hrbrmstr,4,0,10331
hrbrmstr,2,0,10331
hrbrmstr,61,6,10331
hrbrmstr,6,3,10331
hrbrmstr,26,2,10331
hrbrmstr,18,2,10331
hrbrmstr,2,0,10331
hrbrmstr,33,9,10331
hrbrmstr,4,1,10331
hrbrmstr,5,2,10331
hrbrmstr,3,2,10331
hrbrmstr,13,0,10331
hrbrmstr,4,2,10331
hrbrmstr,11,5,10331
hrbrmstr,20,9,10331
hrbrmstr,6,3,10331
hrbrmstr,13,1,10331
hrbrmstr,3,0,10331
hrbrmstr,2,1,10331
hrbrmstr,1,1,10331
hrbrmstr,10,2,10331
hrbrmstr,27,10,10331
hrbrmstr,8,2,10331
hrbrmstr,0,0,10331
hrbrmstr,4,1,10331
hrbrmstr,6,3,10331
hrbrmstr,6,10,10331
hrbrmstr,15,5,10331
hrbrmstr,0,0,10331
hrbrmstr,15,1,10331
hrbrmstr,4,2,10331
hrbrmstr,16,8,10331
hrbrmstr,1,2,10331
hrbrmstr,26,5,10331
hrbrmstr,3,3,10331
hrbrmstr,32,5,10331
hrbrmstr,0,0,10331
hrbrmstr,13,3,10331
hrbrmstr,33,10,10331
hrbrmstr,27,2,10331
hrbrmstr,5,1,10331
hrbrmstr,25,5,10331
hrbrmstr,15,6,10331
hrbrmstr,11,1,10331
hrbrmstr,0,0,10331
hrbrmstr,2,1,10331
hrbrmstr,5,1,10331
hrbrmstr,7,1,10331
hrbrmstr,38,11,10331
hrbrmstr,46,15,10331
hrbrmstr,2,2,10331
hrbrmstr,5,0,10331
hrbrmstr,11,3,10331
hrbrmstr,7,2,10331
hrbrmstr,11,3,10331
hrbrmstr,3,1,10331
hrbrmstr,0,0,10331
hrbrmstr,21,6,10331
hrbrmstr,1,0,10331
hrbrmstr,12,4,10331
hrbrmstr,19,4,10331
hrbrmstr,1,1,10331
hrbrmstr,6,3,10331
hrbrmstr,72,14,10331
hrbrmstr,8,2,10331
hrbrmstr,3,1,10331
hrbrmstr,2,0,10331
hrbrmstr,1,1,10331
hrbrmstr,14,3,10331
tangming2005,2,0,1405
tangming2005,2,2,1405
tangming2005,4,1,1405
tangming2005,16,2,1405
tangming2005,4,0,1405
tangming2005,10,3,1405
tangming2005,1,0,1405
tangming2005,1,0,1405
tangming2005,6,7,1405
tangming2005,22,19,1405
tangming2005,5,0,1405
tangming2005,1,0,1405
tangming2005,17,2,1405
tangming2005,0,0,1405
tangming2005,4,0,1405
tangming2005,4,1,1405
tangming2005,8,1,1405
tangming2005,3,1,1405
tangming2005,5,0,1405
tangming2005,13,0,1405
tangming2005,0,1,1405
tangming2005,6,0,1405
tangming2005,12,1,1405
tangming2005,5,3,1405
tangming2005,3,0,1405
tangming2005,0,0,1405
tangming2005,9,0,1405
tangming2005,3,1,1405
tangming2005,5,1,1405
tangming2005,7,2,1405
tangming2005,6,2,1405
tangming2005,3,3,1405
tangming2005,30,7,1405
tangming2005,2,1,1405
tangming2005,12,4,1405
tangming2005,1,0,1405
tangming2005,1,0,1405
tangming2005,10,0,1405
tangming2005,6,1,1405
tangming2005,8,1,1405
tangming2005,9,3,1405
tangming2005,14,3,1405
tangming2005,5,1,1405
tangming2005,7,1,1405
tangming2005,6,2,1405
tangming2005,12,1,1405
tangming2005,4,0,1405
tangming2005,1,1,1405
tangming2005,1,0,1405
tangming2005,4,2,1405
tangming2005,3,0,1405
tangming2005,7,4,1405
tangming2005,0,1,1405
tangming2005,0,0,1405
tangming2005,3,3,1405
tangming2005,1,0,1405
tangming2005,1,2,1405
tangming2005,2,0,1405
tangming2005,19,0,1405
tangming2005,1,0,1405
tangming2005,9,2,1405
tangming2005,7,1,1405
tangming2005,6,0,1405
tangming2005,12,3,1405
tangming2005,6,3,1405
tangming2005,1,1,1405
tangming2005,7,0,1405
tangming2005,6,2,1405
tangming2005,3,0,1405
tangming2005,11,3,1405
tangming2005,3,1,1405
tangming2005,25,6,1405
tangming2005,3,0,1405
tangming2005,5,0,1405
tangming2005,0,0,1405
tangming2005,1,0,1405
tangming2005,1,0,1405
tangming2005,4,2,1405
tangming2005,3,2,1405
tangming2005,3,1,1405
tangming2005,5,1,1405
tangming2005,24,2,1405
tangming2005,1,0,1405
tangming2005,3,3,1405
tangming2005,8,2,1405
tangming2005,5,2,1405
tangming2005,0,0,1405
tangming2005,14,4,1405
tangming2005,2,0,1405
tangming2005,6,2,1405
iiiaui,2,0,593
iiiaui,0,0,593
iiiaui,0,0,593
iiiaui,0,0,593
iiiaui,0,0,593
iiiaui,0,0,593
iiiaui,6,0,593
iiiaui,3,1,593
iiiaui,0,1,593
iiiaui,0,0,593
iiiaui,2,1,593
iiiaui,0,0,593
iiiaui,0,0,593
iiiaui,3,1,593
iiiaui,0,1,593
sckottie,4,5,4852
sckottie,0,0,4852
sckottie,1,0,4852
sckottie,20,4,4852
sckottie,5,3,4852
sckottie,6,1,4852
sckottie,3,2,4852
sckottie,6,1,4852
sckottie,1,0,4852
sckottie,1,2,4852
sckottie,0,0,4852
sckottie,8,5,4852
sckottie,1,2,4852
sckottie,1,0,4852
sckottie,2,0,4852
sckottie,3,0,4852
sckottie,13,2,4852
sckottie,2,2,4852
sckottie,0,0,4852
sckottie,0,0,4852
sckottie,1,0,4852
sckottie,1,0,4852
sckottie,6,3,4852
sckottie,3,0,4852
sckottie,1,0,4852
sckottie,1,1,4852
sckottie,3,2,4852
sckottie,3,2,4852
sckottie,0,1,4852
sckottie,2,1,4852
sckottie,4,2,4852
sckottie,2,2,4852
sckottie,0,1,4852
sckottie,7,2,4852
sckottie,0,2,4852
sckottie,0,1,4852
sckottie,4,1,4852
sckottie,3,3,4852
sckottie,6,1,4852
sckottie,2,3,4852
sckottie,0,1,4852
sckottie,0,1,4852
sckottie,5,3,4852
sckottie,3,1,4852
sckottie,1,1,4852
sckottie,6,3,4852
sckottie,1,0,4852
sckottie,43,10,4852
sckottie,1,1,4852
sckottie,5,2,4852
sckottie,1,0,4852
sckottie,1,1,4852
sckottie,0,1,4852
sckottie,0,1,4852
sckottie,1,2,4852
sckottie,0,0,4852
sckottie,1,1,4852
sckottie,2,1,4852
sckottie,0,0,4852
sckottie,1,0,4852
sckottie,2,2,4852
sckottie,1,1,4852
sckottie,1,2,4852
sckottie,0,1,4852
sckottie,46,11,4852
sckottie,28,10,4852
sckottie,16,3,4852
sckottie,2,1,4852
sckottie,0,0,4852
sckottie,6,3,4852
sckottie,5,2,4852
sckottie,6,3,4852
sckottie,1,2,4852
sckottie,2,2,4852
sckottie,1,1,4852
sckottie,1,0,4852
sckottie,18,7,4852
sckottie,3,3,4852
sckottie,1,0,4852
sckottie,4,2,4852
sckottie,0,1,4852
sckottie,8,3,4852
sckottie,1,0,4852
sckottie,1,0,4852
sckottie,4,3,4852
sckottie,3,1,4852
sckottie,1,0,4852
sckottie,3,0,4852
sckottie,5,4,4852
sckottie,16,8,4852
sckottie,0,1,4852
sckottie,1,0,4852
sckottie,2,1,4852
sckottie,5,4,4852
sckottie,4,0,4852
sckottie,10,0,4852
sckottie,0,1,4852
sckottie,1,2,4852
sckottie,25,6,4852
sckottie,5,4,4852
sckottie,5,3,4852
sckottie,16,8,4852
sckottie,7,2,4852
sckottie,6,1,4852
sckottie,12,4,4852
sckottie,0,0,4852
sckottie,5,1,4852
sckottie,5,1,4852
sckottie,7,2,4852
sckottie,7,1,4852
sckottie,1,2,4852
sckottie,5,0,4852
sckottie,2,0,4852
sckottie,0,0,4852
sckottie,1,1,4852
sckottie,9,7,4852
sckottie,3,1,4852
sckottie,3,2,4852
sckottie,3,3,4852
sckottie,1,1,4852
sckottie,0,1,4852
sckottie,8,3,4852
sckottie,51,10,4852
sckottie,0,2,4852
sckottie,0,0,4852
sckottie,6,3,4852
sckottie,0,0,4852
sckottie,6,3,4852
sckottie,16,7,4852
sckottie,1,1,4852
sckottie,10,3,4852
sckottie,0,0,4852
sckottie,5,3,4852
sckottie,1,0,4852
sckottie,3,1,4852
sckottie,12,8,4852
sckottie,7,2,4852
sckottie,8,2,4852
sckottie,4,3,4852
sckottie,6,4,4852
sckottie,0,0,4852
sckottie,1,1,4852
sckottie,0,1,4852
sckottie,0,1,4852
sckottie,3,2,4852
sckottie,1,0,4852
sckottie,3,2,4852
sckottie,3,0,4852
sckottie,2,1,4852
sckottie,1,0,4852
sckottie,12,5,4852
sckottie,1,0,4852
sckottie,5,2,4852
sckottie,0,1,4852
sckottie,2,2,4852
sckottie,9,5,4852
sckottie,1,1,4852
sckottie,0,1,4852
sckottie,2,2,4852
sckottie,1,0,4852
sckottie,1,1,4852
sckottie,0,0,4852
sckottie,13,3,4852
sckottie,1,2,4852
sckottie,2,1,4852
sckottie,3,3,4852
sckottie,42,11,4852
sckottie,7,0,4852
sckottie,8,4,4852
sckottie,0,1,4852
sckottie,4,1,4852
sckottie,1,2,4852
sckottie,1,2,4852
sckottie,1,1,4852
sckottie,2,0,4852
sckottie,0,1,4852
sckottie,0,1,4852
sckottie,1,0,4852
sckottie,7,1,4852
sckottie,3,2,4852
sckottie,18,7,4852
sckottie,1,2,4852
sckottie,9,5,4852
sckottie,5,3,4852
sckottie,4,1,4852
sckottie,4,3,4852
sckottie,1,0,4852
sckottie,5,1,4852
sckottie,7,4,4852
sckottie,2,0,4852
sckottie,3,2,4852
sckottie,7,1,4852
sckottie,5,2,4852
sckottie,2,2,4852
sckottie,3,0,4852
sckottie,0,1,4852
sckottie,0,0,4852
sckottie,1,2,4852
sckottie,6,2,4852
sckottie,2,1,4852
sckottie,1,1,4852
sckottie,5,1,4852
sckottie,9,3,4852
sckottie,3,0,4852
sckottie,0,1,4852
sckottie,3,6,4852
sckottie,2,0,4852
sckottie,2,0,4852
sckottie,4,2,4852
sckottie,4,2,4852
sckottie,0,1,4852
sckottie,1,2,4852
sckottie,0,0,4852
sckottie,0,1,4852
sckottie,11,4,4852
sckottie,1,0,4852
sckottie,18,7,4852
sckottie,6,10,4852
sckottie,3,4,4852
sckottie,1,0,4852
sckottie,0,0,4852
sckottie,0,0,4852
sckottie,0,1,4852
sckottie,1,0,4852
sckottie,1,0,4852
gp_pulipaka,24,39,50163
gp_pulipaka,10,23,50163
gp_pulipaka,5,20,50163
gp_pulipaka,11,22,50163
gp_pulipaka,13,21,50163
gp_pulipaka,13,21,50163
gp_pulipaka,12,20,50163
gp_pulipaka,21,20,50163
gp_pulipaka,8,22,50163
gp_pulipaka,9,18,50163
gp_pulipaka,13,28,50163
gp_pulipaka,8,19,50163
gp_pulipaka,7,17,50163
gp_pulipaka,21,17,50163
gp_pulipaka,5,19,50163
gp_pulipaka,17,23,50163
gp_pulipaka,12,22,50163
gp_pulipaka,10,15,50163
gp_pulipaka,17,24,50163
gp_pulipaka,10,14,50163
gp_pulipaka,3,14,50163
gp_pulipaka,1,11,50163
gp_pulipaka,8,13,50163
gp_pulipaka,16,30,50163
gp_pulipaka,12,19,50163
gp_pulipaka,12,17,50163
gp_pulipaka,26,25,50163
gp_pulipaka,11,25,50163
gp_pulipaka,9,15,50163
gp_pulipaka,7,20,50163
gp_pulipaka,8,27,50163
gp_pulipaka,19,30,50163
gp_pulipaka,9,11,50163
gp_pulipaka,6,8,50163
gp_pulipaka,7,10,50163
gp_pulipaka,10,11,50163
gp_pulipaka,15,22,50163
gp_pulipaka,7,21,50163
gp_pulipaka,7,10,50163
gp_pulipaka,6,16,50163
gp_pulipaka,4,7,50163
gp_pulipaka,7,16,50163
gp_pulipaka,9,10,50163
gp_pulipaka,6,12,50163
gp_pulipaka,17,19,50163
gp_pulipaka,13,20,50163
gp_pulipaka,12,17,50163
gp_pulipaka,29,37,50163
gp_pulipaka,11,18,50163
gp_pulipaka,23,31,50163
gp_pulipaka,14,22,50163
gp_pulipaka,22,33,50163
gp_pulipaka,7,22,50163
gp_pulipaka,14,24,50163
gp_pulipaka,11,23,50163
gp_pulipaka,10,11,50163
gp_pulipaka,14,30,50163
gp_pulipaka,13,21,50163
gp_pulipaka,20,40,50163
gp_pulipaka,7,19,50163
gp_pulipaka,13,22,50163
gp_pulipaka,25,28,50163
gp_pulipaka,27,39,50163
gp_pulipaka,22,31,50163
gp_pulipaka,12,13,50163
gp_pulipaka,10,20,50163
gp_pulipaka,32,37,50163
gp_pulipaka,19,33,50163
gp_pulipaka,8,10,50163
gp_pulipaka,12,22,50163
gp_pulipaka,12,13,50163
gp_pulipaka,84,62,50163
gp_pulipaka,17,31,50163
gp_pulipaka,21,36,50163
gp_pulipaka,42,49,50163
gp_pulipaka,10,19,50163
gp_pulipaka,20,33,50163
gp_pulipaka,13,17,50163
gp_pulipaka,5,15,50163
gp_pulipaka,44,52,50163
gp_pulipaka,32,34,50163
gp_pulipaka,6,12,50163
gp_pulipaka,9,20,50163
gp_pulipaka,12,15,50163
gp_pulipaka,23,34,50163
gp_pulipaka,5,14,50163
gp_pulipaka,13,14,50163
gp_pulipaka,9,31,50163
gp_pulipaka,16,28,50163
gp_pulipaka,20,18,50163
gp_pulipaka,33,31,50163
gp_pulipaka,13,13,50163
gp_pulipaka,13,23,50163
gp_pulipaka,1,5,50163
gp_pulipaka,10,27,50163
gp_pulipaka,18,30,50163
gp_pulipaka,28,40,50163
gp_pulipaka,3,7,50163
gp_pulipaka,12,20,50163
gp_pulipaka,9,23,50163
gp_pulipaka,5,13,50163
gp_pulipaka,0,10,50163
gp_pulipaka,16,31,50163
gp_pulipaka,9,16,50163
gp_pulipaka,17,25,50163
gp_pulipaka,29,32,50163
gp_pulipaka,4,14,50163
gp_pulipaka,22,28,50163
gp_pulipaka,4,13,50163
gp_pulipaka,25,28,50163
gp_pulipaka,23,31,50163
gp_pulipaka,27,31,50163
gp_pulipaka,13,19,50163
gp_pulipaka,23,23,50163
gp_pulipaka,10,15,50163
gp_pulipaka,12,18,50163
gp_pulipaka,4,9,50163
gp_pulipaka,8,17,50163
gp_pulipaka,7,15,50163
gp_pulipaka,19,21,50163
gp_pulipaka,13,29,50163
gp_pulipaka,12,20,50163
gp_pulipaka,10,11,50163
gp_pulipaka,6,18,50163
gp_pulipaka,9,18,50163
gp_pulipaka,8,20,50163
gp_pulipaka,15,21,50163
gp_pulipaka,21,25,50163
gp_pulipaka,11,14,50163
gp_pulipaka,16,21,50163
gp_pulipaka,18,21,50163
gp_pulipaka,8,16,50163
gp_pulipaka,11,20,50163
gp_pulipaka,6,13,50163
gp_pulipaka,15,17,50163
gp_pulipaka,6,18,50163
gp_pulipaka,19,22,50163
gp_pulipaka,17,20,50163
gp_pulipaka,19,22,50163
gp_pulipaka,12,15,50163
gp_pulipaka,3,14,50163
gp_pulipaka,16,33,50163
gp_pulipaka,5,20,50163
gp_pulipaka,15,21,50163
gp_pulipaka,22,20,50163
gp_pulipaka,4,16,50163
gp_pulipaka,24,25,50163
gp_pulipaka,23,22,50163
gp_pulipaka,10,24,50163
gp_pulipaka,13,21,50163
gp_pulipaka,40,60,50163
gp_pulipaka,8,18,50163
gp_pulipaka,21,29,50163
gp_pulipaka,15,22,50163
gp_pulipaka,16,21,50163
gp_pulipaka,37,44,50163
gp_pulipaka,22,28,50163
gp_pulipaka,20,37,50163
gp_pulipaka,5,17,50163
gp_pulipaka,1,13,50163
gp_pulipaka,10,22,50163
gp_pulipaka,17,24,50163
gp_pulipaka,6,15,50163
gp_pulipaka,9,9,50163
gp_pulipaka,10,18,50163
gp_pulipaka,15,23,50163
gp_pulipaka,24,21,50163
gp_pulipaka,15,29,50163
gp_pulipaka,12,26,50163
gp_pulipaka,3,8,50163
gp_pulipaka,6,15,50163
gp_pulipaka,15,22,50163
gp_pulipaka,7,10,50163
gp_pulipaka,7,16,50163
gp_pulipaka,14,14,50163
gp_pulipaka,63,66,50163
gp_pulipaka,30,44,50163
gp_pulipaka,6,9,50163
gp_pulipaka,18,26,50163
gp_pulipaka,13,28,50163
gp_pulipaka,4,10,50163
gp_pulipaka,13,20,50163
gp_pulipaka,9,19,50163
gp_pulipaka,4,16,50163
gp_pulipaka,4,14,50163
gp_pulipaka,19,23,50163
gp_pulipaka,3,17,50163
gp_pulipaka,5,16,50163
gp_pulipaka,8,14,50163
gp_pulipaka,16,25,50163
gp_pulipaka,46,45,50163
gp_pulipaka,24,24,50163
gp_pulipaka,24,22,50163
gp_pulipaka,10,16,50163
gp_pulipaka,15,24,50163
gp_pulipaka,10,18,50163
gp_pulipaka,25,27,50163
gp_pulipaka,3,9,50163
gp_pulipaka,25,24,50163
gp_pulipaka,8,25,50163
gp_pulipaka,20,19,50163
gp_pulipaka,6,14,50163
gp_pulipaka,14,23,50163
gp_pulipaka,14,15,50163
gp_pulipaka,10,14,50163
gp_pulipaka,31,52,50163
gp_pulipaka,12,17,50163
gp_pulipaka,12,23,50163
gp_pulipaka,13,30,50163
gp_pulipaka,8,16,50163
gp_pulipaka,11,31,50163
gp_pulipaka,8,16,50163
gp_pulipaka,21,23,50163
gp_pulipaka,9,16,50163
gp_pulipaka,9,17,50163
gp_pulipaka,6,9,50163
gp_pulipaka,7,16,50163
gp_pulipaka,10,23,50163
gp_pulipaka,16,21,50163
gp_pulipaka,10,22,50163
gp_pulipaka,14,31,50163
gp_pulipaka,5,13,50163
gp_pulipaka,24,27,50163
gp_pulipaka,8,28,50163
gp_pulipaka,18,23,50163
gp_pulipaka,7,19,50163
gp_pulipaka,7,22,50163
gp_pulipaka,23,38,50163
gp_pulipaka,26,33,50163
gp_pulipaka,11,17,50163
gp_pulipaka,22,41,50163
gp_pulipaka,4,15,50163
gp_pulipaka,8,25,50163
gp_pulipaka,20,22,50163
gp_pulipaka,36,55,50163
gp_pulipaka,13,16,50163
gp_pulipaka,5,8,50163
gp_pulipaka,12,22,50163
gp_pulipaka,14,21,50163
gp_pulipaka,17,26,50163
gp_pulipaka,17,32,50163
gp_pulipaka,12,19,50163
gp_pulipaka,31,47,50163
gp_pulipaka,8,21,50163
gp_pulipaka,8,19,50163
gp_pulipaka,13,21,50163
gp_pulipaka,6,15,50163
gp_pulipaka,6,10,50163
gp_pulipaka,5,15,50163
gp_pulipaka,17,27,50163
gp_pulipaka,24,26,50163
gp_pulipaka,10,21,50163
gp_pulipaka,57,63,50163
gp_pulipaka,15,21,50163
gp_pulipaka,11,14,50163
gp_pulipaka,10,23,50163
gp_pulipaka,29,34,50163
gp_pulipaka,3,6,50163
gp_pulipaka,8,20,50163
gp_pulipaka,8,21,50163
gp_pulipaka,3,11,50163
gp_pulipaka,62,46,50163
gp_pulipaka,10,27,50163
gp_pulipaka,22,35,50163
gp_pulipaka,13,17,50163
gp_pulipaka,24,39,50163
gp_pulipaka,16,28,50163
gp_pulipaka,6,18,50163
gp_pulipaka,11,27,50163
gp_pulipaka,25,34,50163
gp_pulipaka,13,25,50163
gp_pulipaka,35,35,50163
gp_pulipaka,38,31,50163
gp_pulipaka,6,14,50163
gp_pulipaka,10,22,50163
gp_pulipaka,18,21,50163
gp_pulipaka,10,19,50163
gp_pulipaka,14,25,50163
gp_pulipaka,9,16,50163
gp_pulipaka,35,24,50163
gp_pulipaka,24,23,50163
gp_pulipaka,14,18,50163
gp_pulipaka,5,16,50163
gp_pulipaka,1,12,50163
gp_pulipaka,6,19,50163
gp_pulipaka,13,12,50163
gp_pulipaka,14,16,50163
gp_pulipaka,12,20,50163
gp_pulipaka,7,17,50163
gp_pulipaka,24,25,50163
gp_pulipaka,18,24,50163
gp_pulipaka,8,7,50163
gp_pulipaka,19,25,50163
gp_pulipaka,10,12,50163
gp_pulipaka,25,39,50163
gp_pulipaka,6,16,50163
gp_pulipaka,6,19,50163
gp_pulipaka,5,10,50163
gp_pulipaka,10,22,50163
gp_pulipaka,3,14,50163
gp_pulipaka,8,17,50163
gp_pulipaka,11,22,50163
gp_pulipaka,19,21,50163
gp_pulipaka,10,17,50163
gp_pulipaka,29,34,50163
gp_pulipaka,20,23,50163
gp_pulipaka,25,26,50163
gp_pulipaka,3,20,50163
gp_pulipaka,5,12,50163
gp_pulipaka,9,22,50163
gp_pulipaka,7,11,50163
gp_pulipaka,8,14,50163
gp_pulipaka,5,13,50163
gp_pulipaka,19,29,50163
gp_pulipaka,15,24,50163
gp_pulipaka,26,30,50163
gp_pulipaka,17,20,50163
gp_pulipaka,20,35,50163
gp_pulipaka,9,18,50163
gp_pulipaka,20,31,50163
gp_pulipaka,6,18,50163
gp_pulipaka,22,26,50163
gp_pulipaka,24,41,50163
gp_pulipaka,9,25,50163
gp_pulipaka,7,17,50163
gp_pulipaka,7,18,50163
gp_pulipaka,7,16,50163
gp_pulipaka,9,15,50163
gp_pulipaka,22,27,50163
gp_pulipaka,7,19,50163
gp_pulipaka,4,13,50163
gp_pulipaka,18,24,50163
gp_pulipaka,17,25,50163
gp_pulipaka,10,14,50163
gp_pulipaka,6,9,50163
gp_pulipaka,25,29,50163
gp_pulipaka,6,13,50163
gp_pulipaka,6,6,50163
gp_pulipaka,4,11,50163
gp_pulipaka,21,17,50163
gp_pulipaka,13,16,50163
gp_pulipaka,15,38,50163
gp_pulipaka,15,27,50163
gp_pulipaka,9,14,50163
gp_pulipaka,10,31,50163
gp_pulipaka,3,11,50163
gp_pulipaka,17,29,50163
gp_pulipaka,5,11,50163
gp_pulipaka,3,15,50163
gp_pulipaka,30,32,50163
gp_pulipaka,6,15,50163
gp_pulipaka,8,9,50163
gp_pulipaka,5,10,50163
gp_pulipaka,15,22,50163
gp_pulipaka,8,14,50163
gp_pulipaka,18,31,50163
gp_pulipaka,22,27,50163
gp_pulipaka,13,21,50163
gp_pulipaka,6,16,50163
gp_pulipaka,7,20,50163
gp_pulipaka,12,13,50163
gp_pulipaka,7,17,50163
gp_pulipaka,5,14,50163
gp_pulipaka,7,13,50163
gp_pulipaka,13,17,50163
gp_pulipaka,15,30,50163
gp_pulipaka,10,13,50163
gp_pulipaka,9,18,50163
gp_pulipaka,14,18,50163
gp_pulipaka,10,15,50163
gp_pulipaka,3,18,50163
gp_pulipaka,19,20,50163
gp_pulipaka,1,18,50163
gp_pulipaka,7,18,50163
gp_pulipaka,8,21,50163
gp_pulipaka,8,16,50163
gp_pulipaka,13,27,50163
gp_pulipaka,11,13,50163
gp_pulipaka,6,13,50163
gp_pulipaka,16,23,50163
gp_pulipaka,3,14,50163
gp_pulipaka,3,9,50163
gp_pulipaka,7,17,50163
gp_pulipaka,16,17,50163
gp_pulipaka,8,17,50163
gp_pulipaka,7,18,50163
gp_pulipaka,8,26,50163
gp_pulipaka,7,13,50163
gp_pulipaka,28,35,50163
gp_pulipaka,15,24,50163
gp_pulipaka,8,10,50163
gp_pulipaka,17,26,50163
gp_pulipaka,8,27,50163
gp_pulipaka,9,14,50163
gp_pulipaka,37,34,50163
gp_pulipaka,8,14,50163
gp_pulipaka,10,14,50163
gp_pulipaka,6,17,50163
gp_pulipaka,6,13,50163
gp_pulipaka,6,16,50163
gp_pulipaka,29,30,50163
gp_pulipaka,4,15,50163
gp_pulipaka,4,15,50163
gp_pulipaka,10,20,50163
gp_pulipaka,16,26,50163
gp_pulipaka,21,31,50163
gp_pulipaka,27,30,50163
gp_pulipaka,11,20,50163
gp_pulipaka,16,31,50163
gp_pulipaka,20,28,50163
gp_pulipaka,8,15,50163
gp_pulipaka,3,9,50163
gp_pulipaka,3,9,50163
gp_pulipaka,11,15,50163
gp_pulipaka,13,29,50163
gp_pulipaka,4,18,50163
gp_pulipaka,18,17,50163
gp_pulipaka,14,22,50163
gp_pulipaka,6,16,50163
gp_pulipaka,18,19,50163
gp_pulipaka,9,18,50163
gp_pulipaka,18,22,50163
gp_pulipaka,7,25,50163
gp_pulipaka,2,13,50163
gp_pulipaka,6,12,50163
gp_pulipaka,10,22,50163
gp_pulipaka,10,18,50163
gp_pulipaka,4,11,50163
gp_pulipaka,13,24,50163
gp_pulipaka,69,71,50163
gp_pulipaka,39,49,50163
gp_pulipaka,13,20,50163
gp_pulipaka,13,21,50163
gp_pulipaka,9,19,50163
gp_pulipaka,8,18,50163
gp_pulipaka,13,12,50163
gp_pulipaka,14,25,50163
gp_pulipaka,4,12,50163
gp_pulipaka,11,17,50163
gp_pulipaka,8,14,50163
gp_pulipaka,5,15,50163
gp_pulipaka,4,16,50163
gp_pulipaka,34,32,50163
gp_pulipaka,14,18,50163
gp_pulipaka,21,26,50163
gp_pulipaka,6,11,50163
gp_pulipaka,18,24,50163
gp_pulipaka,17,16,50163
gp_pulipaka,25,36,50163
gp_pulipaka,4,13,50163
gp_pulipaka,18,27,50163
gp_pulipaka,14,37,50163
gp_pulipaka,11,11,50163
gp_pulipaka,15,28,50163
gp_pulipaka,12,17,50163
gp_pulipaka,31,27,50163
gp_pulipaka,26,36,50163
gp_pulipaka,10,16,50163
gp_pulipaka,8,17,50163
gp_pulipaka,41,35,50163
gp_pulipaka,14,21,50163
gp_pulipaka,14,14,50163
gp_pulipaka,14,19,50163
gp_pulipaka,7,16,50163
gp_pulipaka,24,40,50163
gp_pulipaka,19,24,50163
gp_pulipaka,4,8,50163
gp_pulipaka,29,27,50163
gp_pulipaka,12,19,50163
gp_pulipaka,5,14,50163
gp_pulipaka,24,24,50163
gp_pulipaka,18,24,50163
gp_pulipaka,5,14,50163
gp_pulipaka,10,24,50163
gp_pulipaka,7,16,50163
gp_pulipaka,12,22,50163
gp_pulipaka,28,32,50163
gp_pulipaka,9,23,50163
gp_pulipaka,7,11,50163
gp_pulipaka,14,16,50163
